,rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold,value-5,value-10,value-15,value-20,yregr_test,regrpreds,dist,classpreds,classpreds_proba,misclassified,classpreds-5,classpreds-10,classpreds-15,classpreds-20,timepreds,timepreds-5,timepreds-10,timepreds-15,timepreds-20,dist20,dist15,dist10,dist5
7335,4.0,3.0,210,-23.6117601,-46.732601,1264890,2,171.0,1,1201645.5,1138401.0,1075156.5,1011912.0,1264890,1519866.8,254976.75,0,0.46242073,True,1,1,1,1,90.89819,90.89819,90.89819,85.57657,85.57657,-5.3216248,-5.3216248,0.0,0.0
5718,4.0,4.0,260,-23.623294,-46.6745341,2045850,2,48.0,1,1943557.5,1841265.0,1738972.5,1636680.0,2045850,2832688.2,786838.25,0,0.47184545,True,1,1,1,1,88.9867,98.540634,84.40162,82.54719,84.305756,-4.6809464,-6.439514,-4.585083,9.553932
2089,3.0,3.0,110,-23.533503,-46.6823716,1010800,2,319.63048378276335,0,960260.0,909720.0,859180.0,808640.0,1010800,1262418.8,251618.75,0,0.117316626,False,0,0,0,0,86.859314,86.859314,69.04324,64.07606,60.978233,-25.88108,-22.783257,-17.81607,0.0
7024,3.0,1.0,97,-23.5344412,-46.6657794,730534,1,111.98288849789488,0,694007.2999999999,657480.6,620953.9,584427.2000000001,730534,934853.8,204319.8125,1,0.6634094,True,1,1,1,1,72.2817,72.2817,69.98583,69.98583,65.30959,-6.972107,-2.295868,-2.295868,0.0
4656,3.0,1.0,150,-23.5594957,-46.6670544,1668410,2,301.13962867518484,0,1584989.5,1501569.0,1418148.5,1334728.0,1668410,1834586.2,166176.25,0,0.09685877,False,0,0,0,0,119.286385,119.286385,119.286385,103.3063,103.3063,-15.980087,-15.980087,0.0,0.0
5884,3.0,2.0,120,-23.5713184,-46.6349529,832444,3,277.0,1,790821.7999999999,749199.6,707577.4,665955.2000000001,832444,1110493.0,278049.0,0,0.16769952,True,0,0,0,0,68.78608,68.78608,68.78608,68.78608,69.327446,0.5413666,0.0,0.0,0.0
7461,2.0,1.0,60,-23.5261457,-46.6841,738671,3,156.78992133624598,0,701737.45,664803.9,627870.35,590936.8,738671,523776.06,-214894.9375,0,0.19330955,False,0,0,0,0,132.51414,124.49737,119.53212,108.44916,100.6044,-31.909744,-24.064987,-12.982025,-8.016777
3580,3.0,1.0,177,-23.59589,-46.6656374,2461620,3,20.228021369144322,0,2338539.0,2215458.0,2092377.0,1969296.0,2461620,2046031.9,-415588.125,0,0.34055424,False,1,0,0,1,153.61688,142.97195,142.97195,142.97195,133.4299,-20.186981,-10.644928,-10.644928,-10.644928
4323,4.0,3.0,193,-23.6129473,-46.6244062,1757190,3,12.75856643576602,0,1669330.5,1581471.0,1493611.5,1405752.0,1757190,1468235.4,-288954.625,1,0.6199137,True,1,1,1,1,139.39777,135.26035,116.86499,116.86499,105.71331,-33.684456,-22.532776,-22.532776,-4.1374207
6785,4.0,4.0,289,-23.6167962,-46.6717346,2916280,2,244.0,1,2770466.0,2624652.0,2478838.0,2333024.0,2916280,3518170.2,601890.25,0,0.19865574,True,0,0,0,0,144.98598,136.84459,136.84459,123.773056,99.5342,-45.451775,-21.212921,-8.141388,-8.141388
2071,4.0,4.0,272,-23.5924723,-46.6669965,3935630,3,61.235668852866496,0,3738848.5,3542067.0,3345285.5,3148504.0,3935630,4403528.0,467898.0,0,0.08416329,False,0,0,0,0,174.02795,190.25862,149.53389,149.53389,135.71977,-38.30818,-24.494064,-24.494064,16.230667
7899,4.0,3.0,440,-23.6095133,-46.6819769,4484260,3,291.98008521752706,0,4260047.0,4035834.0,3811621.0,3587408.0,4484260,4009245.5,-475014.5,0,0.019683562,False,0,0,0,0,184.3877,184.3877,184.3877,178.26242,163.63608,-20.751617,-6.1252747,0.0,0.0
2613,2.0,1.0,59,-23.5362727,-46.6832381,570230,3,31.0,1,541718.5,513207.0,484695.5,456184.0,570230,498197.7,-72032.3125,1,0.75718766,False,1,1,1,1,100.6044,96.45896,85.66821,79.52249,67.39918,-33.205223,-21.08191,-14.936188,-4.145439
7804,3.0,3.0,156,-23.5758793,-46.6255023,2052420,1,334.0887676584933,0,1949799.0,1847178.0,1744557.0,1641936.0,2052420,1686862.0,-365558.0,0,0.01738525,False,0,0,0,0,157.30139,139.20364,139.20364,105.74624,107.84503,-49.45636,-51.555153,-18.097748,-18.097748
7255,4.0,3.0,288,-23.6208425,-46.6845247,3426360,2,79.94065359480328,0,3255042.0,3083724.0,2912406.0,2741088.0,3426360,2981845.8,-444514.25,0,0.31382698,False,0,0,0,0,155.2745,151.02185,137.2077,156.94305,148.80167,-6.4728394,1.6685486,-18.066803,-4.252655
3740,3.0,5.0,200,-23.530311,-46.71885820000001,2455410,2,62.40220190163455,0,2332639.5,2209869.0,2087098.5,1964328.0,2455410,2053141.4,-402268.625,0,0.20436876,False,0,0,0,0,127.12863,120.44732,120.44732,113.41228,109.14724,-17.981392,-13.716354,-6.6813126,-6.6813126
4056,2.0,1.0,76,-23.561794,-46.633212,415615,2,144.0,1,394834.25,374053.5,353272.75,332492.0,415615,729906.9,314291.875,1,0.8070604,False,1,1,1,1,50.11901,47.49464,56.15787,56.15787,56.15787,6.0388603,6.0388603,6.0388603,-2.6243706
2868,2.0,1.0,58,-23.5410759,-46.6520365,709251,1,83.0,1,673788.45,638325.9,602863.35,567400.8,709251,542807.06,-166443.9375,0,0.36229908,True,0,0,1,1,120.77504,118.64702,107.56406,99.7193,99.7193,-21.05574,-21.05574,-13.210983,-2.1280212
7542,2.0,1.0,58,-23.624837300000006,-46.6339105,597101,1,17.31165706494927,0,567245.95,537390.9,507535.85,477680.80000000005,597101,470777.84,-126323.15625,1,0.6232385,True,1,1,1,1,103.57058,103.57058,91.35998,86.1097,86.1097,-17.460876,-17.460876,-12.210602,0.0
1298,2.0,1.0,85,-23.5494821,-46.6905774,808305,3,87.0,1,767889.75,727474.5,687059.25,646644.0,808305,721885.2,-86419.8125,1,0.5127336,False,1,1,1,1,94.77792,88.80896,88.80896,86.96148,84.66561,-10.112312,-7.8164444,-5.9689636,-5.9689636
427,3.0,2.0,94,-23.5237382,-46.6953238,750454,2,54.0,1,712931.2999999999,675408.6,637885.9,600363.2000000001,750454,920224.5,169770.5,1,0.6877971,False,1,1,1,1,71.352356,71.352356,51.4552,69.05649,64.38024,-6.9721146,-2.295868,-19.897156,0.0
5624,3.0,2.0,75,-23.535524,-46.6748825,851377,1,8.36171452324355,0,808808.1499999999,766239.3,723670.45,681101.6000000001,851377,756519.1,-94857.875,0,0.4739401,False,0,0,1,1,135.20013,107.225464,121.30901,93.43693,96.31516,-38.88497,-41.763206,-13.891121,-27.97467
1186,3.0,2.0,91,-23.5386115,-46.6783945,948065,2,139.0,1,900661.75,853258.5,805855.25,758452.0,948065,899787.94,-48277.0625,0,0.47481415,True,1,1,1,1,124.38008,121.60823,115.25547,93.69845,85.054054,-39.326027,-30.681633,-9.124611,-2.7718506
4644,3.0,1.0,230,-23.544401500000006,-46.6575892,2272070,1,79.0,1,2158466.5,2044863.0,1931259.5,1817656.0,2272070,2120492.2,-151577.75,1,0.582717,False,1,1,1,1,107.906975,107.906975,124.00762,109.882675,109.882675,1.9757004,1.9757004,16.100647,0.0
1378,3.0,1.0,96,-23.538911,-46.703933,664463,2,22.0,1,631239.85,598016.7000000001,564793.5499999999,531570.4,664463,619010.2,-45452.8125,1,0.7878318,False,1,1,1,1,77.89757,77.89757,73.22133,73.22133,51.76392,-26.133648,-4.676239,-4.676239,0.0
1837,4.0,4.0,295,-23.6118801,-46.6789579,2574260,1,49.0,1,2445547.0,2316834.0,2188121.0,2059408.0,2574260,3198336.2,624076.25,1,0.55187285,False,1,1,1,1,112.35718,108.19395,93.73177,93.73177,86.69673,-25.660446,-18.625404,-18.625404,-4.163231
6142,2.0,1.0,70,-23.579114,-46.636424,592336,3,43.0,1,562719.2,533102.4,503485.6,473868.80000000005,592336,532683.94,-59652.0625,1,0.7196059,False,1,1,1,1,105.520775,105.520775,77.00291,62.20443,56.058704,-49.46207,-43.316345,-28.517868,0.0
2403,4.0,4.0,314,-23.610753,-46.6811536,3183230,2,230.86726693650112,0,3024068.5,2864907.0,2705745.5,2546584.0,3183230,3724496.2,541266.25,0,0.11158287,False,0,0,0,0,142.80722,171.34784,148.72842,122.31496,119.87902,-22.9282,-20.492264,5.9212036,28.540619
352,3.0,1.0,132,-23.555077,-46.6828312,932885,2,44.0,1,886240.75,839596.5,792952.25,746308.0,932885,1101146.1,168261.125,1,0.7662535,False,1,1,1,1,75.3245,49.119324,59.35414,59.35414,59.35414,-15.97036,-15.97036,-15.97036,-26.205177
4616,4.0,2.0,204,-23.6155736,-46.6781914,2112960,1,31.825689806565485,0,2007312.0,1901664.0,1796016.0,1690368.0,2112960,1873807.6,-239152.375,1,0.57211137,True,1,1,1,1,108.07095,109.28436,102.779,96.381516,96.381516,-11.689438,-11.689438,-5.291954,1.2134094
4948,3.0,3.0,300,-23.5944691,-46.669331,3773090,3,286.1857605367918,0,3584435.5,3395781.0,3207126.5,3018472.0,3773090,4402576.0,629486.0,0,0.024603538,False,0,0,0,0,173.89764,155.52885,151.27617,151.27617,136.66771,-37.229935,-22.621475,-22.621475,-18.36879
836,4.0,4.0,220,-23.6295948,-46.7225614,1674990,3,112.28130950478152,0,1591240.5,1507491.0,1423741.5,1339992.0,1674990,1844847.5,169857.5,0,0.42203128,False,0,0,1,1,116.723335,108.35506,108.35506,108.27024,99.18343,-17.539902,-8.4530945,-8.3682785,-8.3682785
6863,4.0,4.0,403,-23.5565531,-46.69343189999999,4760300,3,183.0,1,4522285.0,4284270.0,4046255.0,3808240.0,4760300,3755292.2,-1005007.75,0,0.04481737,True,0,0,0,0,175.18121,175.18121,175.18121,175.18121,169.05594,-6.1252747,0.0,0.0,0.0
3248,4.0,3.0,320,-23.6459005,-46.6997452,2533580,1,30.0,1,2406901.0,2280222.0,2153543.0,2026864.0,2533580,3022603.0,489023.0,0,0.46191263,True,0,0,0,1,135.4242,131.86249,124.85189,124.85189,97.60441,-37.819786,-10.572304,-10.572304,-3.5617065
4488,3.0,2.0,110,-23.59994,-46.6071233,679219,1,118.87539455819343,0,645258.0499999999,611297.1,577336.15,543375.2000000001,679219,880319.56,201100.5625,1,0.69419926,True,1,1,1,1,59.532112,68.04681,57.63296,57.63296,51.705677,-7.826435,-1.8991508,-1.8991508,8.514694
5042,3.0,3.0,213,-23.5354451,-46.6700823,2280240,3,10.687177764138957,0,2166228.0,2052216.0,1938204.0,1824192.0,2280240,2300198.5,19958.5,1,0.65608895,True,1,1,1,1,123.37278,123.37278,113.8307,113.8307,105.7205,-17.652283,-9.542076,-9.542076,0.0
2710,2.0,1.0,87,-23.558812600000003,-46.6775882,861329,3,273.41732984738906,0,818262.5499999999,775196.1,732129.65,689063.2000000001,861329,911601.0,50272.0,0,0.13870023,False,0,0,0,0,115.88291,94.77792,94.77792,88.80896,86.96148,-28.921432,-27.073952,-21.104988,-21.104988
5374,2.0,1.0,54,-23.5615369,-46.6833282,644296,3,129.39357775781534,0,612081.2,579866.4,547651.6,515436.80000000005,644296,639553.9,-4742.125,0,0.37238768,False,0,1,1,1,111.79027,103.94551,103.94551,99.80007,82.99687,-28.793396,-11.990196,-7.844757,-7.844757
6259,1.0,1.0,48,-23.554108,-46.6927572,435094,3,77.0,1,413339.3,391584.60000000003,369829.89999999997,348075.2,435094,540852.1,105758.125,1,0.8519602,False,1,1,1,1,80.820404,49.027546,56.56464,65.227875,61.33194,-19.488464,-15.592529,-24.255764,-31.792858
7726,3.0,2.0,98,-23.6214288,-46.6380844,891906,1,205.0,1,847310.7,802715.4,758120.1,713524.8,891906,865694.94,-26211.0625,0,0.4385517,True,0,0,0,0,107.63523,126.227936,89.39582,74.6498,74.6498,-32.985428,-32.985428,-18.23941,18.592705
8126,2.0,1.0,48,-23.606988,-46.621323,325676,2,68.0,1,309392.2,293108.4,276824.6,260540.80000000002,325676,335011.1,9335.09375,1,0.934975,False,1,1,1,1,74.21902,66.54563,66.54563,66.54563,66.54563,-7.6733856,-7.6733856,-7.6733856,-7.6733856
873,2.0,1.0,72,-23.5401408,-46.67810789999999,710054,2,192.0,1,674551.2999999999,639048.6,603545.9,568043.2000000001,710054,782902.56,72848.5625,0,0.39282444,True,0,0,0,1,89.14088,66.57434,84.17563,79.04222,79.04222,-10.098656,-10.098656,-4.965248,-22.566536
4370,4.0,5.0,421,-23.633067800000006,-46.7061112,4547450,2,336.9718525271575,0,4320077.5,4092705.0,3865332.5,3637960.0,4547450,4406701.0,-140749.0,0,0.0318045,False,0,0,0,0,199.04138,169.9534,169.9534,163.82812,149.20178,-49.8396,-35.213257,-29.087982,-29.087982
7357,3.0,3.0,140,-23.5701912,-46.6283996,1459260,3,94.14673127691744,0,1386297.0,1313334.0,1240371.0,1167408.0,1459260,1339255.5,-120004.5,1,0.70082015,True,1,1,0,1,118.0293,118.0293,97.42583,101.139755,101.139755,-16.889542,-16.889542,-20.60347,0.0
5509,3.0,3.0,126,-23.614871,-46.6332248,1321310,3,156.55715190594097,0,1255244.5,1189179.0,1123113.5,1057048.0,1321310,1220984.2,-100325.75,0,0.2656216,False,0,0,0,1,118.91257,113.1527,113.1527,103.4325,101.24375,-17.668816,-15.480064,-5.759865,-5.759865
6913,4.0,3.0,201,-23.6286733,-46.7214284,1605370,1,42.55375106677281,0,1525101.5,1444833.0,1364564.5,1284296.0,1605370,1200615.0,-404755.0,1,0.639141,True,1,1,1,1,89.99477,82.55738,82.472565,82.472565,73.49255,-16.502213,-7.5222015,-7.5222015,-7.4373856
7066,2.0,2.0,120,-23.5685004,-46.6517863,1309550,3,22.0,1,1244072.5,1178595.0,1113117.5,1047640.0,1309550,1452673.6,143123.625,0,0.46534073,True,0,1,1,1,98.8287,103.98592,103.98592,85.25145,87.36665,-11.462044,-13.577248,5.1572266,5.1572266
1073,3.0,3.0,350,-23.5773908,-46.6396512,3815090,3,243.1964507291991,0,3624335.5,3433581.0,3242826.5,3052072.0,3815090,3219906.0,-595184.0,0,0.09633527,False,0,0,0,0,152.40381,144.48605,144.48605,120.48901,96.099945,-56.303864,-31.914795,-7.917755,-7.917755
8171,3.0,2.0,130,-23.5786796,-46.649135,1496520,2,46.0,1,1421694.0,1346868.0,1272042.0,1197216.0,1496520,1408485.6,-88034.375,1,0.62004864,False,1,1,1,1,123.43402,119.04525,119.04525,95.33383,86.95971,-36.47431,-28.10019,-4.388771,-4.388771
5916,3.0,3.0,195,-23.5543218,-46.6887728,1943710,2,323.0,1,1846524.5,1749339.0,1652153.5,1554968.0,1943710,2470613.2,526903.25,0,0.09413827,True,0,0,0,0,127.15781,127.15781,120.76032,97.699715,79.30435,-47.853455,-29.458092,-6.397484,0.0
2975,3.0,1.0,150,-23.582666,-46.672449,1785770,3,151.17498929106029,0,1696481.5,1607193.0,1517904.5,1428616.0,1785770,1787943.1,2173.125,0,0.21129914,False,0,0,0,0,130.13043,130.13043,126.94215,126.94215,122.553375,-7.577057,-3.1882858,-3.1882858,0.0
6694,4.0,5.0,310,-23.5369646,-46.713074,4304800,1,144.34117905750688,0,4089560.0,3874320.0,3659080.0,3443840.0,4304800,3934151.8,-370648.25,0,0.4983873,False,0,0,0,0,147.2914,147.2914,147.2914,141.92802,141.92802,-5.363373,-5.363373,0.0,0.0
5026,4.0,4.0,165,-23.5997697,-46.6658232,2458650,3,83.99287407978112,0,2335717.5,2212785.0,2089852.5,1966920.0,2458650,2473183.5,14533.5,0,0.29051366,False,0,1,1,1,99.814896,110.46384,110.46384,110.46384,93.75478,-6.060112,10.648941,10.648941,10.648941
2940,3.0,2.0,139,-23.5652344,-46.6450163,1166250,2,294.1805112400231,0,1107937.5,1049625.0,991312.5,933000.0,1166250,1640254.4,474004.375,0,0.24467066,False,0,0,0,0,86.95971,68.225235,70.34044,70.34044,70.34044,-16.61927,-16.61927,-16.61927,-18.734474
846,4.0,5.0,660,-23.5978861,-46.7243159,4804130,2,257.3611401606832,0,4563923.5,4323717.0,4083510.5,3843304.0,4804130,4309079.0,-495051.0,0,0.0274728,False,0,0,0,0,169.92117,169.92117,169.9534,169.9534,163.82812,-6.093048,0.032226562,0.032226562,0.0
4328,4.0,3.0,184,-23.6199906,-46.7372573,2192960,1,110.919102151136,0,2083312.0,1973664.0,1864016.0,1754368.0,2192960,1255320.5,-937639.5,0,0.30151722,False,0,0,1,1,110.960815,110.960815,109.6059,109.6059,101.69598,-9.264839,-1.3549118,-1.3549118,0.0
4663,3.0,2.0,109,-23.5868835,-46.6802135,1417570,1,89.47034809932997,0,1346691.5,1275813.0,1204934.5,1134056.0,1417570,1370609.8,-46960.25,0,0.29075515,False,0,0,0,0,109.98953,109.98953,101.42095,93.04683,93.04683,-16.942703,-16.942703,-8.568581,0.0
7550,1.0,1.0,43,-23.5970059,-46.6751798,599781,3,54.883370132196205,0,569791.95,539802.9,509813.85,479824.80000000005,599781,599399.9,-381.125,1,0.71331644,True,1,1,1,1,174.73802,174.73802,143.099,111.246124,84.18036,-90.55766,-63.491898,-31.639023,0.0
4123,2.0,2.0,74,-23.5470009,-46.6541261,1074190,2,139.0,1,1020480.5,966771.0,913061.5,859352.0,1074190,968890.6,-105299.375,0,0.39067966,True,0,0,0,1,131.44444,131.44444,131.44444,129.22792,129.22792,-2.2165222,-2.2165222,0.0,0.0
6264,4.0,3.0,240,-23.5864865,-46.6837722,2806440,1,31.0,1,2666118.0,2525796.0,2385474.0,2245152.0,2806440,3051716.2,245276.25,0,0.41647938,True,0,0,0,1,120.540184,120.540184,111.6319,104.18033,104.18033,-16.359856,-16.359856,-8.908287,0.0
4235,3.0,3.0,340,-23.5724296,-46.6360481,3126330,1,115.90954470211076,0,2970013.5,2813697.0,2657380.5,2501064.0,3126330,3108475.5,-17854.5,0,0.3835558,False,0,0,0,0,117.432526,108.90861,122.10863,122.10863,128.84457,11.412048,4.6761017,4.6761017,-8.523918
28,2.0,2.0,65,-23.5982391,-46.66709270000001,943948,3,118.11681472380778,0,896750.6,849553.2000000001,802355.7999999999,755158.4,943948,958353.8,14405.8125,0,0.16100818,False,0,0,0,0,143.85422,143.85422,143.85422,134.04018,113.85936,-29.994858,-9.814041,0.0,0.0
6463,2.0,1.0,69,-23.5937965,-46.6738315,1082960,2,205.52038876190875,0,1028812.0,974664.0,920516.0,866368.0,1082960,866755.06,-216204.9375,0,0.19115292,False,0,0,0,0,143.84476,143.84476,143.84476,143.84476,143.84476,0.0,0.0,0.0,0.0
6271,3.0,2.0,82,-23.5314045,-46.7290472,815278,1,14.855391474344096,0,774514.1,733750.2000000001,692986.2999999999,652222.4,815278,821462.56,6184.5625,0,0.4796106,False,1,1,1,1,91.41716,91.41716,82.772766,80.925285,78.62942,-12.787743,-10.491875,-8.644394,0.0
6727,4.0,4.0,101,-23.5820425,-46.6452222,1266910,1,178.5576984782407,0,1203564.5,1140219.0,1076873.5,1013528.0,1266910,1287127.6,20217.625,0,0.30324274,False,0,0,0,0,111.95239,103.57827,103.57827,92.96177,92.96177,-18.990623,-18.990623,-8.374123,-8.374123
6837,3.0,1.0,120,-23.5658878,-46.6660724,1391810,1,298.46598429187287,0,1322219.5,1252629.0,1183038.5,1113448.0,1391810,1508711.5,116901.5,0,0.06779737,False,0,0,0,0,116.56664,162.27364,109.384186,101.01006,78.34901,-38.217636,-15.55658,-7.182457,45.706993
8049,4.0,2.0,118,-23.6095009,-46.7379694,867852,1,131.4990477314853,0,824459.3999999999,781066.8,737674.2,694281.6000000001,867852,1025978.6,158126.625,0,0.3922651,False,0,1,1,1,86.08158,77.8199,77.8199,77.8199,77.8199,-8.261681,-8.261681,-8.261681,-8.261681
5069,3.0,2.0,150,-23.57969,-46.6344425,1064420,2,31.0,1,1011199.0,957978.0,904757.0,851536.0,1064420,1306406.5,241986.5,1,0.8191668,False,1,1,1,1,77.36439,77.36439,61.797485,57.143967,58.968853,-18.395535,-20.22042,-15.566902,0.0
2905,2.0,2.0,65,-23.5673883,-46.654737,1069390,3,295.65052404886507,0,1015920.5,962451.0,908981.5,855512.0,1069390,986884.44,-82505.5625,0,0.09466791,False,0,0,0,0,139.80441,139.80441,139.80441,139.80441,139.80441,0.0,0.0,0.0,0.0
7611,2.0,1.0,57,-23.577156,-46.707423,285234,3,2.0,1,270972.3,256710.6,242448.9,228187.2,285234,513597.6,228363.59375,1,0.97472024,False,1,1,1,1,37.68359,37.68359,37.68359,37.68359,37.68359,0.0,0.0,0.0,0.0
947,3.0,1.0,98,-23.6031749,-46.6732326,904414,2,41.0,1,859193.2999999999,813972.6,768751.9,723531.2000000001,904414,977163.94,72749.9375,1,0.73716015,False,1,1,1,1,103.00411,88.457596,81.95461,75.98565,75.98565,-27.018463,-27.018463,-21.0495,-14.546516
2730,3.0,3.0,245,-23.5372206,-46.7156987,1855380,3,80.0,1,1762611.0,1669842.0,1577073.0,1484304.0,1855380,2312012.8,456632.75,0,0.47095123,True,0,0,0,0,139.88295,139.27869,126.34492,126.34492,126.34492,-13.538033,-13.538033,-13.538033,-0.6042633
6505,3.0,3.0,193,-23.5516398,-46.6616117,2885370,1,312.98328077611853,0,2741101.5,2596833.0,2452564.5,2308296.0,2885370,2613392.8,-271977.25,0,0.026111037,False,0,0,0,0,134.23428,134.23428,120.65672,120.65672,108.688156,-25.546127,-13.57756,-13.57756,0.0
5771,4.0,2.0,160,-23.602605,-46.671411,1499780,2,27.0,1,1424791.0,1349802.0,1274813.0,1199824.0,1499780,1768291.0,268511.0,1,0.7660203,False,1,1,1,1,98.86385,94.47508,94.47508,73.290794,71.452484,-27.41137,-25.57306,-4.388771,-4.388771
735,4.0,3.0,233,-23.6405169,-46.6966892,2560030,1,27.0,1,2432028.5,2304027.0,2176025.5,2048024.0,2560030,2215356.0,-344674.0,0,0.23438826,True,0,0,0,0,132.95663,132.95663,129.39493,129.39493,92.59353,-40.363106,-3.5617065,-3.5617065,0.0
4865,2.0,1.0,65,-23.5655735,-46.6848973,652947,2,259.0,1,620299.65,587652.3,555004.95,522357.60000000003,652947,792347.44,139400.4375,0,0.19807231,True,0,0,1,1,94.356804,94.356804,96.73773,91.6564,84.52713,-9.829674,-2.7004013,2.380928,0.0
4571,2.0,2.0,122,-23.608143,-46.6326686,1018690,3,57.50692945877071,0,967755.5,916821.0,865886.5,814952.0,1018690,1165001.2,146311.25,1,0.71934855,True,1,1,1,1,98.10337,98.10337,95.88685,75.32013,68.78608,-29.317291,-22.783241,-2.2165222,0.0
1381,4.0,5.0,223,-23.5727939,-46.6530374,3428200,3,174.71614707531933,0,3256790.0,3085380.0,2913970.0,2742560.0,3428200,3265042.0,-163158.0,0,0.19670564,False,0,0,0,0,180.53702,170.32172,156.5076,169.13693,169.57706,-10.959961,-11.400085,-24.029419,-10.2153015
8187,3.0,2.0,125,-23.6098451,-46.6625354,1483160,2,50.0,1,1409002.0,1334844.0,1260686.0,1186528.0,1483160,1206433.6,-276726.375,1,0.5307682,False,1,1,1,1,125.70404,125.70404,125.70404,106.56123,98.18711,-27.51693,-19.142807,0.0,0.0
5424,3.0,2.0,88,-23.6272558,-46.6897071,600408,3,1.0398636855444954,0,570387.6,540367.2000000001,510346.8,480326.4,600408,792092.94,191684.9375,1,0.98285264,True,1,1,1,1,76.86191,76.86191,67.32,47.565918,41.420193,-35.441715,-29.29599,-9.541908,0.0
2645,3.0,2.0,86,-23.570243,-46.622147,711196,3,19.85082540301604,0,675636.2,640076.4,604516.6,568956.8,711196,754676.56,43480.5625,1,0.83081305,True,1,1,1,1,125.83583,68.49355,88.93207,84.25583,84.25583,-41.58,-41.58,-36.903763,-57.342278
4454,4.0,2.0,168,-23.578574,-46.6734439,2061630,2,162.42332745577724,0,1958548.5,1855467.0,1752385.5,1649304.0,2061630,2226591.8,164961.75,0,0.25790238,False,0,0,0,0,132.90439,113.383736,113.383736,106.98625,92.71248,-40.19191,-25.918137,-19.520653,-19.520653
3115,3.0,2.0,102,-23.6359422,-46.6371722,716444,1,41.0,1,680621.7999999999,644799.6,608977.4,573155.2000000001,716444,758669.7,42225.6875,1,0.6398489,False,1,1,1,1,66.433174,58.45984,66.97454,53.60799,53.60799,-12.825184,-12.825184,0.5413666,-7.9733353
5575,3.0,2.0,110,-23.6099648,-46.65857020000001,1051750,1,10.0,1,999162.5,946575.0,893987.5,841400.0,1051750,1174491.0,122741.0,1,0.69575584,False,1,1,1,1,95.93472,95.93472,95.93472,65.16095,64.43404,-31.500687,-30.773773,0.0,0.0
2515,3.0,2.0,130,-23.5824195,-46.6868664,3071820,1,263.7327983502929,0,2918229.0,2764638.0,2611047.0,2457456.0,3071820,1847163.1,-1224656.875,0,0.03314088,False,0,0,0,0,187.98798,193.72275,193.72275,170.86453,170.86453,-17.123444,-17.123444,5.7347717,5.7347717
8041,1.0,1.0,70,-23.5837558,-46.6713072,820974,1,82.69534975845215,0,779925.2999999999,738876.6,697827.9,656779.2000000001,820974,861497.7,40523.6875,0,0.4464385,False,0,0,1,1,127.33676,127.33676,116.22365,108.20688,103.24163,-24.09513,-19.129883,-11.113113,0.0
